entry_idx,entry_time,side,entry_price,total_pts,leg1_pts,leg2_pts,leg1_exit,leg2_exit,tp2_hit,bars,sm_1m,sm_1m_abs,hour_et,dow,prior_day_atr,bars_to_tp1,5min_sm,5min_sm_dir,5min_sm_slope,5min_rsi,5min_atr,5min_ema20,5min_close,5min_high,5min_low,15min_sm,15min_sm_dir,15min_sm_slope,15min_rsi,15min_atr,15min_ema20,15min_close,15min_high,15min_low,30min_sm,30min_sm_dir,30min_sm_slope,30min_rsi,30min_atr,30min_ema20,30min_close,30min_high,30min_low,1h_sm,1h_sm_dir,1h_sm_slope,1h_rsi,1h_atr,1h_ema20,1h_close,1h_high,1h_low,4h_sm,4h_sm_dir,4h_sm_slope,4h_rsi,4h_atr,4h_ema20,4h_close,4h_high,4h_low,session_above_vwap,session_or_high,session_or_low,session_above_or,session_below_or,session_ib_high,session_ib_low,vol_regime,5min_sm_aligned,15min_sm_aligned,30min_sm_aligned,1h_sm_aligned,4h_sm_aligned,5min_close_vs_ema,15min_close_vs_ema,30min_close_vs_ema,1h_close_vs_ema,4h_close_vs_ema,5min_rsi_ob,5min_rsi_os,15min_rsi_ob,15min_rsi_os,30min_rsi_ob,30min_rsi_os,1h_rsi_ob,1h_rsi_os,4h_rsi_ob,4h_rsi_os,dist_or_high,dist_or_low,dist_ib_high,dist_ib_low
191770,2025-09-02 14:31:00,long,23238.75,-4.5,12.0,-16.5,TP1,BE,0.0,8,0.12164312907403713,0.12164312907403713,10,1,252.98861681390602,3.0,-0.018775407755134144,-1.0,-0.04762986990338633,69.88463371068617,43.598521217372294,23190.611614711954,23261.5,23262.75,23195.0,0.2187884356109647,1.0,0.005764930448643291,61.849362788373675,55.26480975263854,23219.01313289009,23261.5,23262.75,23187.5,0.7577124516851915,1.0,-0.05712442359785086,51.90701063403536,62.894781611868176,23275.6891853076,23261.5,23280.25,23187.5,0.24252541695006294,1.0,0.025255589829616953,39.549184888725634,72.3859792070843,23346.558813889733,23233.25,23261.0,23025.0,0.19746967857456046,1.0,0.018819724610732447,21.26555773243861,98.37786172954281,23471.052849607717,23224.75,23333.75,23214.5,True,23280.25,23187.5,False,False,,,1.0,0.0,1.0,1.0,1.0,1.0,0.3056770837517506,0.18298308746691277,-0.06096139708102815,-0.4853341119476727,-1.0493898641271788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-41.5,51.25,,
191805,2025-09-02 15:06:00,short,23138.5,8.75,9.5,-0.75,TP1,BE,0.0,2,-0.14972679418664292,0.14972679418664292,11,1,252.98861681390602,1.0,0.013839608955374727,1.0,0.0412446836518377,37.37587817532626,41.363210656892186,23182.02253732909,23143.5,23179.25,23142.25,0.1780231615307372,1.0,-0.008386854554128909,43.345045465327274,56.97705534793833,23210.37242851094,23162.0,23188.25,23135.0,0.6427289891107744,1.0,-0.11498346257441716,38.296467474517975,67.43801149673473,23264.861643849737,23162.0,23261.5,23135.0,0.2758026905157922,1.0,0.033277273565729265,33.62202669919556,77.590552120864,23328.981783995474,23162.0,23280.25,23135.0,0.19746967857456046,1.0,0.018819724610732447,21.26555773243861,98.37786172954281,23471.052849607717,23224.75,23333.75,23214.5,False,23280.25,23187.5,False,True,23280.25,23135.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1661741863422717,-0.20840867013197542,-0.4421330563851851,-0.7157697045742026,-1.0493898641271788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-141.75,-49.0,-141.75,3.5
191915,2025-09-02 16:56:00,long,23123.75,2.75,11.75,-9.0,TP1,BE,0.0,16,0.19456428745724008,0.19456428745724008,12,1,252.98861681390602,6.0,-0.2956529630680571,-1.0,-0.11994034439325535,64.45816710293674,27.627933366891256,23088.014083154434,23106.5,23110.5,23081.5,-0.10584377584849292,-1.0,-0.030789980365966557,41.09613642817531,50.15588353234182,23143.59892849694,23090.25,23104.5,23066.25,0.25410551482826826,1.0,-0.12377329938240028,31.71042685831476,68.0494027909352,23215.21693285448,23067.0,23085.0,23037.75,0.27240651358156565,1.0,-0.003396176934226558,26.377553883878917,82.95908411223085,23302.197804567335,23047.75,23179.25,23026.5,0.22071087452498142,1.0,0.023241195950420956,14.601124532030312,109.58301446314691,23430.73829250222,23047.75,23280.25,23025.0,False,23280.25,23187.5,False,True,23280.25,23135.0,1.0,0.0,0.0,1.0,1.0,1.0,0.08006715856542082,-0.23051267290693933,-0.6384473308311929,-1.091947663912895,-1.6345549496610463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-156.5,-63.75,-156.5,-11.25
194550,2025-09-04 14:51:00,long,23525.25,9.0,9.0,0.0,TP1,BE,0.0,17,0.08604038204928233,0.08604038204928233,10,3,264.7758991915822,15.0,0.15323808182500986,1.0,0.11857002817664292,64.46512479351169,31.452003804103633,23484.68060447121,23519.25,23520.75,23491.0,0.6215383136486231,1.0,0.06942779155109047,55.37265603452952,37.31285788337834,23487.34462541082,23500.25,23530.25,23479.5,-0.1816324714426299,-1.0,0.03681040658373086,43.202843688611715,38.870232210864174,23485.478307618316,23481.25,23494.5,23410.0,-0.14159132224540114,-1.0,0.031169221589003454,50.84891058943246,53.36996190291918,23467.071869562387,23479.25,23548.25,23457.25,0.3189606614725265,1.0,-0.06924307579165873,62.353072028521886,102.70066204684076,23428.928656041484,23497.0,23535.75,23476.75,True,23494.5,23410.0,True,False,,,1.0,1.0,1.0,0.0,0.0,1.0,0.14719976869605858,0.054946077536655424,-0.01800392379892107,0.05189454613384539,0.2905439892615957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.75,115.25,,
197290,2025-09-08 14:31:00,long,23871.5,11.0,13.75,-2.75,TP1,BE,0.0,20,0.09043123648115081,0.09043123648115081,10,0,267.1463740976334,12.0,-0.24346835654249538,-1.0,0.09698045261421667,65.41503263573806,25.01384194174215,23820.485889032243,23862.75,23868.5,23822.25,-0.2048200477202728,-1.0,-0.0128948702037259,83.43980446947202,27.941817405486198,23794.821570613116,23862.75,23868.5,23806.25,-0.29284252142080597,-1.0,-0.02505576982216967,82.01112638538527,33.8317084211397,23778.699645579196,23862.75,23870.25,23806.25,-0.20179641463987796,-1.0,-0.05804537655521247,73.47037563665008,47.8707528326817,23754.533152182245,23845.5,23876.5,23766.75,0.10890829339561359,1.0,-0.014340972670254332,65.16405255577367,99.98045174723859,23641.76107391566,23763.0,23790.0,23740.75,True,23870.25,23806.25,True,False,,,0.0,0.0,0.0,0.0,0.0,1.0,0.17742757710587606,0.28547568295606174,0.35346909491928524,0.38294521401444037,0.5128168147258114,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.25,65.25,,
198810,2025-09-09 16:51:00,long,23814.75,35.5,7.5,28.0,TP1,TP2,1.0,16,0.310723802133837,0.310723802133837,12,1,259.6180616620881,5.0,-0.057485747365520645,-1.0,0.030504048671761902,60.47131300941878,19.583145317757488,23803.400895364775,23817.5,23823.5,23807.25,0.3853112333386762,1.0,0.05758459031392832,52.17464845527147,33.902834553292834,23810.036205145454,23811.5,23822.25,23809.5,0.8765522959893426,1.0,0.02907099982357164,49.99144861227455,37.76481043951471,23821.110926434747,23818.0,23833.75,23781.75,-0.5230462686548344,-1.0,0.017154519911118382,28.093483852941603,43.69778388199848,23818.332711891246,23784.75,23812.75,23752.0,-0.15369655378874464,-1.0,-0.021334941993659512,53.15611111140601,94.08602115749117,23735.805190490355,23784.75,23857.75,23726.5,True,23850.75,23781.0,False,False,23850.75,23726.5,0.0,0.0,1.0,1.0,0.0,0.0,0.059231471575014134,0.006147806084518521,-0.013059535486628745,-0.14099522538989312,0.20620665326851645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-36.0,33.75,-36.0,88.25
200100,2025-09-10 15:21:00,short,23930.5,21.5,10.75,10.75,TP1,BE_TIME,0.0,59,-0.06830643210466031,0.06830643210466031,11,2,254.7524858290818,59.0,0.09144493763358258,1.0,0.028941854151547042,30.888575523671292,25.01599845429875,23964.975166576463,23938.5,23970.0,23936.0,-0.2722580192890957,-1.0,0.20362954760653956,54.678422025453195,30.13671621514626,23956.126672164395,23969.0,23979.0,23956.25,0.09722716499011852,1.0,0.0031489698005768285,57.30429533320274,35.829021285995445,23938.943619923764,23966.75,23990.75,23955.25,0.017739296903080792,1.0,0.027409758106024307,59.941065446933095,46.01114781686413,23915.599348076972,23966.75,23990.75,23923.75,-0.15357560201257647,-1.0,0.014193968086988279,72.18341178427937,85.46876218545167,23806.66252288275,23949.0,23957.5,23881.0,False,23986.75,23923.75,False,False,23990.75,23923.75,1.0,0.0,1.0,0.0,0.0,1.0,-0.11047441690399844,0.05373710037425589,0.11615541820773213,0.2138798663523391,0.5978892546590092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-56.25,6.75,-60.25,6.75
201400,2025-09-11 14:01:00,long,23966.75,39.75,11.25,28.5,TP1,TP2,1.0,6,0.06872331838049628,0.06872331838049628,10,3,254.84159398414735,3.0,-0.032202408633124346,-1.0,-0.08436128561481587,61.683076546530025,27.268307835810294,23951.81788999618,23979.25,23988.0,23960.0,0.17141432366555093,1.0,0.15335615738247094,59.88579137530474,33.05910903494152,23943.40289987599,23979.25,23988.0,23909.75,-0.21013672559642796,-1.0,-0.014934110368897857,81.6081231803558,34.504489174569116,23936.87155074221,23979.25,23997.75,23909.75,-0.3470195214779799,-1.0,-0.10117255245194884,73.88516512205709,46.31155054491895,23924.773818000012,23979.25,23997.75,23909.75,-0.1861897872233724,-1.0,-0.027373462576648022,65.22092652232894,85.02049964109311,23858.110494378096,23945.75,23956.0,23907.75,True,,,False,False,,,1.0,0.0,1.0,0.0,0.0,0.0,0.1145303881726608,0.1497159792779335,0.17704255615841583,0.2276977931511393,0.36733632213898787,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,
201460,2025-09-11 15:01:00,long,24003.5,35.5,10.5,25.0,TP1,TP2,1.0,16,0.6123928321760332,0.6123928321760332,11,3,254.84159398414735,6.0,-0.08933845049928901,-1.0,0.04128258981523694,60.688571647745945,26.684463613239227,23979.292543967782,24004.0,24005.25,23975.25,0.6944218342564142,1.0,0.14927491367430767,62.58297101554694,36.47120244551658,23958.12116512533,24004.0,24022.0,23975.25,-0.2500670047724386,-1.0,-0.005075420656726615,78.99186170929161,37.820197298480515,23945.75312883886,24004.0,24022.0,23961.5,-0.49050283474895023,-1.0,-0.14348331327097036,78.95831886237168,48.37858264885331,23932.319168666676,24004.0,24022.0,23946.75,-0.1861897872233724,-1.0,-0.027373462576648022,65.22092652232894,85.02049964109311,23858.110494378096,23945.75,23956.0,23907.75,True,24003.25,23946.75,False,False,24022.0,23946.75,1.0,0.0,1.0,0.0,0.0,0.0,0.10303663457508228,0.19149596313693723,0.24324510007159011,0.29951477258907677,0.36733632213898787,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,56.75,-18.5,56.75
202850,2025-09-12 15:11:00,long,24096.5,19.0,9.5,9.5,TP1,BE_TIME,0.0,66,0.09077627638778685,0.09077627638778685,11,4,251.19219441385113,66.0,-0.05082227824420654,-1.0,-0.04740946388836359,61.76224460571094,17.572155926831545,24071.018740113355,24092.25,24096.0,24083.0,-0.026466683234030397,-1.0,-0.0149437155660202,77.69378867969517,23.936465628859825,24044.639858825358,24106.0,24115.75,24079.25,-0.22733969009257443,-1.0,0.025707913118849124,86.47728880247303,27.29844840350579,24036.378464991092,24106.0,24115.75,24064.5,-0.3433178683148763,-1.0,-0.025886360477998416,83.13410413915211,38.52776003912451,24022.401910130757,24106.0,24115.75,24018.0,-0.5096067985604382,-1.0,-0.05638147344367567,74.2714166882573,78.64630896274683,23931.481809872956,24044.5,24048.0,23968.75,True,24076.5,24018.0,True,False,24115.75,24018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08820258135258596,0.25519259816287304,0.28965068556526247,0.348000546248409,0.47225738474923273,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,20.0,78.5,-19.25,78.5
204200,2025-09-15 14:41:00,long,24252.25,7.25,7.75,-0.5,TP1,BE,0.0,7,0.21441259254609651,0.21441259254609651,10,0,231.38638191806552,6.0,0.1559811122673484,1.0,-0.03273153256135547,62.855966135711,18.879335132513127,24221.5417370657,24248.25,24253.75,24237.0,-0.1851344660030241,-1.0,0.03269107676379615,84.58152297165061,23.410904057097117,24175.768731230874,24254.5,24258.0,24229.0,-0.263802698884141,-1.0,-0.05935107174696605,86.24729384549777,28.30725715320882,24156.062544127217,24254.5,24265.5,24229.0,-0.1714556735639517,-1.0,-0.08178567557698779,83.03507852261019,36.782659664749644,24129.401247541835,24260.75,24262.25,24162.25,-0.9276714647057551,-1.0,-0.005922714762305548,84.17097790147923,69.59685244108924,24027.33106852963,24143.75,24148.0,24075.5,True,24265.5,24229.0,False,False,,,0.0,1.0,0.0,0.0,0.0,0.0,0.11026656859512568,0.3256619040511395,0.40750621378364965,0.5443514785579114,0.48452710431435075,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-13.25,23.25,,
204290,2025-09-15 16:11:00,long,24280.5,5.25,7.5,-2.25,TP1,BE,0.0,11,0.24207590462416895,0.24207590462416895,12,0,231.38638191806552,3.0,-0.11093499306079202,-1.0,-0.014283162995531618,66.0246485102115,16.266323740423992,24258.91470412144,24283.25,24284.5,24269.0,0.024708890675411765,1.0,0.012022553533362346,84.32270612367266,25.41669040441972,24214.87711191939,24280.25,24289.75,24258.5,-0.3324626575667218,-1.0,0.00710636486496774,84.89660174032556,30.658179287755022,24184.566460443646,24280.25,24289.75,24250.0,-0.2893293022467341,-1.0,-0.03012301155922059,84.88351024798445,38.185048384401476,24155.193538237196,24280.25,24289.75,24240.5,-0.9391610531595269,-1.0,-0.011489588453771793,92.45671008738773,75.30422012386859,24051.418585812524,24280.25,24289.75,24140.25,True,24265.5,24229.0,True,False,24265.5,24221.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10031485816810809,0.2699699353354538,0.3956388455954099,0.5177208022152351,0.9514258519556078,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,51.5,15.0,59.5
205570,2025-09-16 14:31:00,short,24298.0,10.75,10.75,0.0,TP1,BE,0.0,17,-0.5140002417824939,0.5140002417824939,10,1,232.01949749534654,8.0,0.7723805859130058,1.0,0.06412846727911392,36.48347378929919,19.395791730017,24320.06562241397,24296.25,24314.75,24292.0,-0.07177476079177014,-1.0,-0.0032186190323115205,14.849741862910975,21.02014747312376,24341.82532591428,24296.25,24318.25,24291.5,-0.21016446458968252,-1.0,0.08355779176809464,20.910479929770773,24.898605405917785,24343.268304001413,24296.25,24318.25,24278.75,-0.5969092273867329,-1.0,0.026614938572204982,36.03320371528293,33.3862611680187,24318.587417404164,24295.25,24366.25,24280.5,-0.9417531918038504,-1.0,0.0007929103185868591,92.82793409629343,67.52590401776703,24164.71123238916,24361.0,24403.75,24354.5,False,24318.25,24278.75,False,False,,,1.0,0.0,1.0,1.0,1.0,1.0,-0.0979258147725641,-0.18723051909242325,-0.19314704752970252,-0.09596534948186072,0.8122951096876536,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-20.25,19.25,,
205607,2025-09-16 15:08:00,short,24284.5,10.5,8.5,2.0,TP1,BE_TIME,0.0,46,-0.14336332412213587,0.14336332412213587,11,1,232.01949749534654,22.0,0.6214363278714197,1.0,-0.053354348197558465,30.97418106205113,18.727821945843207,24306.007431423826,24274.25,24297.0,24268.0,-0.06838487294035175,-1.0,0.014913532531799556,21.35802297320552,21.674259811009772,24332.83547087314,24295.0,24307.75,24284.75,-0.14577645412608514,-1.0,0.06438801046359738,20.59767118950957,25.191562162637943,24338.671322667946,24295.0,24313.75,24284.75,-0.570016497816183,-1.0,0.02689272957054989,35.96757151685698,33.82295679887451,24316.340996699004,24295.0,24318.25,24278.75,-0.9417531918038504,-1.0,0.0007929103185868591,92.82793409629343,67.52590401776703,24164.71123238916,24361.0,24403.75,24354.5,False,24318.25,24278.75,False,False,24318.25,24278.75,1.0,0.0,1.0,1.0,1.0,1.0,-0.1306567173297619,-0.1554914178350826,-0.17943182718964729,-0.08776401310501843,0.8122951096876536,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-33.75,5.75,-33.75,5.75
207004,2025-09-17 15:26:00,short,24179.5,9.0,11.5,-2.5,TP1,BE,0.0,10,-0.2852041108124196,0.2852041108124196,11,2,225.8931048171075,3.0,-0.14737122864780988,-1.0,-0.06710156918337673,38.16457703471303,19.254643055253982,24206.449645797915,24184.0,24199.5,24182.5,0.06501420229044855,1.0,-0.031081919025913174,27.15536394657886,26.610841107856427,24239.644791815634,24193.25,24193.75,24164.25,0.39232700422632705,1.0,-0.03140070869252315,17.938556839044452,28.310991468231315,24260.558524290827,24180.5,24219.5,24170.75,0.4935683909538296,1.0,0.01870388404523693,21.765254044800102,36.238826948429995,24272.176572416578,24180.5,24240.0,24170.75,-0.41698878343068846,-1.0,0.10668566244007227,52.48067765236238,65.98777577344661,24219.0045633152,24262.5,24310.5,24217.75,False,24240.0,24196.0,False,True,24240.0,24170.75,0.0,1.0,0.0,0.0,0.0,1.0,-0.09274241421774122,-0.19140046074973247,-0.3299945638542036,-0.37770231335891485,0.17959217345655348,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-60.5,-16.5,-60.5,8.75
207074,2025-09-17 16:36:00,short,24161.5,8.75,11.0,-2.25,TP1,BE,0.0,44,-0.5166728144335591,0.5166728144335591,12,2,225.8931048171075,3.0,-0.1823935619226863,-1.0,0.0715298302150233,37.68362672281304,16.31987095100629,24177.468735462353,24158.0,24180.0,24156.5,-0.028403090652454832,-1.0,-0.026224575394411864,36.45187955006451,26.148195371458574,24213.130816762343,24179.75,24181.25,24158.25,0.2572603473514164,1.0,-0.0459223225301682,23.570497991418705,28.7428018424578,24238.33872347595,24179.75,24181.25,24153.5,0.48597777192351327,1.0,-0.007590619030316326,20.478527398782816,36.81105359497071,24262.540708376902,24171.0,24203.25,24159.0,-0.3124582291331506,-1.0,0.10453055429753788,37.32759276035073,71.41722036105757,24214.432700142323,24171.0,24301.0,24159.0,False,24240.0,24196.0,False,True,24240.0,24170.75,0.0,1.0,1.0,0.0,0.0,1.0,-0.08052429175018275,-0.13786245576814832,-0.24171922071212068,-0.3772923432758917,-0.17936699438788542,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-78.5,-34.5,-78.5,-9.25
208394,2025-09-18 15:36:00,long,24540.75,-106.0,-53.0,-53.0,SL,SL,0.0,17,0.06243644386303282,0.06243644386303282,11,3,234.1507401873141,,-0.13600180055708,-1.0,-0.027278107202356017,60.10415803010133,27.609098493147766,24516.01142164292,24543.5,24559.0,24537.0,0.30439856941147525,1.0,0.029516510144565467,61.55255785929821,41.19247895505526,24483.39026454228,24536.25,24569.25,24525.5,-0.1178337460611322,-1.0,0.0066723767768021025,63.686532378799576,50.935202995129586,24457.835603062857,24536.25,24569.25,24488.5,-0.11350010312524456,-1.0,-0.055179556778278016,66.6986218583163,60.00756529608037,24399.909135740952,24488.25,24563.0,24450.0,-0.061597687559993855,-1.0,0.0008732442111122757,75.3538021914033,89.9786352031857,24283.32258161336,24498.75,24512.75,24414.5,True,24542.5,24450.0,False,False,24563.0,24450.0,2.0,0.0,1.0,0.0,0.0,0.0,0.11212500224572347,0.21590039159844115,0.3206105323862902,0.36205407064260725,0.88714144311436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.75,90.75,-22.25,90.75
210681,2025-09-22 15:26:00,long,24913.75,-3.0,8.75,-11.75,TP1,BE,0.0,9,0.009257613313000956,0.009257613313000956,11,0,220.14775006979923,3.0,-0.01934062503205536,-1.0,-0.004093568617627941,63.14778323373099,16.279348724084056,24893.553280909982,24917.25,24918.75,24904.25,0.042509052037692396,1.0,0.008284413193841225,74.11235396699466,26.22938993002408,24844.83888532053,24909.75,24938.0,24907.5,-0.05780266006823845,-1.0,0.021355279955133283,80.00119246559395,35.20905446163162,24817.622421959666,24926.75,24931.25,24890.25,-0.3503376057318258,-1.0,-0.011215050244407554,82.65543165765538,50.36503915175222,24765.414475170364,24926.75,24931.25,24854.75,-0.16724174289247615,-1.0,-0.010037223013264374,74.24018315116659,101.25383998083369,24529.91123264235,24789.25,24825.0,24760.25,True,24905.75,24854.75,True,False,24931.25,24854.75,0.0,0.0,1.0,0.0,0.0,0.0,0.09519219222187107,0.2612659916173724,0.43971810105295694,0.6514549756128232,1.057234838308524,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,59.0,-17.5,59.0
210721,2025-09-22 16:06:00,long,24917.75,36.0,10.5,25.5,TP1,TP2,1.0,5,0.06360254508129468,0.06360254508129468,12,0,220.14775006979923,1.0,0.026155145492766235,1.0,-0.015089332360248175,60.988271740304654,15.072736994098916,24904.231386136496,24920.0,24928.0,24910.0,0.0761100969312489,1.0,0.01525631893502774,69.20940415666689,24.93256912400251,24862.42073365873,24911.25,24919.25,24907.25,-0.027653468743990217,-1.0,0.009549468007015394,72.47974829773287,34.615205122529304,24835.382526819587,24911.25,24925.75,24897.5,-0.375571361441282,-1.0,-0.025233755709456185,76.73192931439894,49.66039349805563,24779.303572773188,24911.25,24938.0,24897.5,-0.17991750299588932,-1.0,-0.012675760103413175,80.04812104404436,106.28927998220271,24566.229210485933,24911.25,24938.0,24766.25,True,24905.75,24854.75,True,False,24931.25,24854.75,0.0,1.0,1.0,0.0,0.0,0.0,0.06331700673276557,0.19639787639488976,0.3054813957404692,0.5324864229509317,1.4044515605463648,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,63.0,-13.5,63.0
212026,2025-09-23 14:51:00,short,24946.75,6.25,7.0,-0.75,TP1,BE,0.0,19,-0.6754934210088195,0.6754934210088195,10,1,224.33362506481356,10.0,0.6568675010552181,1.0,-0.016549904809659455,37.4387283995563,18.59883153411605,24962.116058488686,24945.75,24954.75,24938.0,0.012309310807790616,1.0,-0.013239541542491864,33.104906760971105,21.880451755244383,24981.654492790974,24952.25,24975.0,24946.5,0.2809192811346921,1.0,0.058932624760445806,33.88235643842707,24.888471890781425,24988.731691534576,24953.25,24965.25,24929.5,0.12103889741767249,1.0,0.04507727662818922,32.95894744547995,35.13491371333958,24968.21996760172,24940.25,25010.75,24932.5,-0.19143284903329116,-1.0,-0.0005662057919174346,82.68277547380168,89.10019984684949,24737.004209336403,25000.25,25026.25,24973.0,False,24965.25,24929.5,False,False,,,2.0,0.0,0.0,0.0,0.0,1.0,-0.06556358623739425,-0.11770434500028736,-0.14199076596831245,-0.11202227326582453,1.064178137481342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-18.5,17.25,,
212065,2025-09-23 15:30:00,long,24958.75,-83.5,-41.75,-41.75,SL,SL,0.0,43,0.035249447387897814,0.035249447387897814,11,1,224.33362506481356,,0.3721882423142725,1.0,-0.008492654233962615,62.18578919301637,18.066890606336514,24959.397557950546,24968.75,24970.0,24958.5,-0.006743376276912516,-1.0,-0.008850405849091414,43.5694507846791,23.163501768552557,24976.578847840232,24961.75,24967.0,24930.75,0.31490726914612155,1.0,0.03398798801142944,31.40276322863916,25.753581041439894,24984.542959007475,24944.75,24975.0,24938.0,0.15771513519075983,1.0,0.036676237773087345,35.30667507205516,35.875277019529605,24965.98473259203,24944.75,24975.0,24929.5,-0.19143284903329116,-1.0,-0.0005662057919174346,82.68277547380168,89.10019984684949,24737.004209336403,25000.25,25026.25,24973.0,False,24965.25,24929.5,False,False,24975.0,24929.5,2.0,1.0,0.0,1.0,1.0,0.0,0.03747062415164341,-0.059371012861972404,-0.1592703099382826,-0.08505465664372487,1.064178137481342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.5,29.25,-16.25,29.25
212128,2025-09-23 16:33:00,short,24932.5,7.0,10.25,-3.25,TP1,BE,0.0,5,-0.1772268765403559,0.1772268765403559,12,1,224.33362506481356,4.0,0.2584657346807912,1.0,-0.031259808378029386,39.327546822826896,16.647478625217396,24945.905885561613,24931.25,24943.75,24928.0,-0.07362265349520207,-1.0,-0.012369511663363988,29.28198633753425,24.951096570906433,24962.83793203409,24931.25,24955.0,24926.25,0.41974725908957333,1.0,0.03236054090676266,30.718959317339824,28.09962374199834,24974.13542337029,24931.25,24955.0,24915.0,0.19706632618441883,1.0,0.039351190993659,36.01797750911959,36.187757232420346,24964.081424726122,24946.0,24970.0,24929.75,-0.1626351377329045,-1.0,0.028797711300386664,69.7759327928443,88.55732842921738,24756.90857035198,24946.0,25011.0,24929.5,False,24965.25,24929.5,False,False,24975.0,24929.5,2.0,0.0,1.0,0.0,0.0,1.0,-0.05875066485397009,-0.126539827403014,-0.17171935141410372,-0.07242976185862492,0.7637925757599155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.75,3.0,-42.5,3.0
213366,2025-09-24 14:11:00,short,24817.75,3.0,6.5,-3.5,TP1,BE,0.0,3,-0.3942900211379856,0.3942900211379856,10,2,225.95265184589832,2.0,0.27508579111785947,1.0,-0.019266108787584058,34.56181873669962,20.305087092199138,24849.47307215796,24814.5,24839.75,24811.25,0.3758482025240991,1.0,0.04015724883728594,24.06516450238658,22.013448724996106,24874.748406105708,24820.5,24839.5,24785.0,0.24070175552721818,1.0,-0.007678036007613159,26.2516675648548,28.43019289807165,24874.893858676824,24820.5,24899.25,24785.0,0.1334885333340723,1.0,-0.047700936972683905,28.7178960088187,38.45734000106511,24878.563986254754,24820.5,24899.25,24785.0,-0.05965865924022369,-1.0,0.0064514410519089516,58.019441094703026,81.75543094854342,24798.575659524577,24889.0,24913.25,24876.0,False,,,False,False,,,1.0,0.0,0.0,0.0,0.0,1.0,-0.14073969317742405,-0.21808625044180077,-0.21866971166130222,-0.2333896212290794,0.3646352182355821,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,
213455,2025-09-24 15:40:00,short,24771.75,38.75,10.5,28.25,TP1,TP2,1.0,7,-0.01651120021429131,0.01651120021429131,11,2,225.95265184589832,2.0,0.09645641955689988,1.0,-0.008955700456699828,32.57693384343236,20.37107868715578,24806.8220261445,24769.5,24795.0,24767.5,0.28491592211692257,1.0,-0.00810856582405961,29.570591148049076,25.964961476623493,24841.763285098186,24794.0,24809.75,24778.0,0.15189572948756278,1.0,-0.04281068206191477,20.839179482664605,29.98538039251582,24855.803204477306,24794.0,24809.75,24777.0,0.1367137044554208,1.0,0.0032251711213485135,23.781933677657562,39.33538714384617,24870.51027327811,24794.0,24841.0,24790.25,-0.05965865924022369,-1.0,0.0064514410519089516,58.019441094703026,81.75543094854342,24798.575659524577,24889.0,24913.25,24876.0,False,24841.0,24804.25,False,True,24841.0,24790.25,1.0,0.0,0.0,0.0,0.0,1.0,-0.15045065468347357,-0.19227010800331573,-0.2486469818290708,-0.3076345134756425,0.3646352182355821,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-69.25,-32.5,-69.25,-18.5
